file,length_offset,text_offset,byte_length,original_text,translation
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,74818,74822,52,韩菱纱：前辈，您说、您说天河的娘爱慕着玄霄，那她……,"Han Lingsha: Senior, you said, you said Tianhe's mother admired Xuanxiao, then she..."
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,74897,74901,98,云天青：……我知道你想问什么……不过，夙玉她深心里究竟爱着谁、亦或怨着谁，怕是只有她自己才知晓……,"Yun Tianqing: ...I know what you want to ask... But as for who Suyu truly loved in her heart, or who she resented, I'm afraid only she herself would know..."
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,75008,75012,62,云天青：至少，在她刚入师门时，眼里根本没有我，只有玄霄师兄……,"Yun Tianqing: At least, when she first joined the sect, her eyes didn't have me in mind at all, only Martial Brother Xuanxiao..."
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,75083,75087,150,云天青：那一天在剑舞坪，当我和师兄第一次见到夙玉……她那时的模样，我永远都忘不了，她就好像后山的凤凰花一样美，虽然神色冷冷淡淡，眼里却透着明澈聪慧……,"Yun Tianqing: That day on Sword Dance Terrace, when my Martial Brother and I first saw Suyu... I'll never forget how she looked. She was as beautiful as the phoenix flowers on rear mountain. Though her expression was cool, her eyes shone with clarity and wisdom..."
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,75246,75250,114,云天青：虽然我和夙玉都是不信天命之人，但是如今回想起来，或许从那一刻起，我们三人之间的某些东西，已是不可更改了……,"Yun Tianqing: Although Suyu and I both didn't believe in fate, looking back now, perhaps from that moment on, something between the three of us had already become unchangeable..."
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,75382,75386,154,云天青：夙玉的性情外柔内刚，兼之以望舒剑修炼，身染阴寒，性情中更是有着相当绝决的一面。当初师兄与她决裂，令她十分伤心，日后嫁我，至死都不再提“玄霄”二字。,"Yun Tianqing: Suyu's nature was soft on the outside but strong within. Coupled with cultivating with Wangshu Sword, she was tainted by yin cold, and her disposition held a rather resolute side. Back then, when Martial Brother broke with her, it hurt her deeply. Later, when she married me, until her death she never mentioned the name 'Xuanxiao' again."
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,75549,75553,162,云天青：可我知道，夙玉一直没有忘记那个人……她临死前的几天，被冰寒侵体，心魔深种，已经六亲不认，却忽尔清醒了一瞬，只求我一件事，便是把灵光藻玉放在她身边作为陪葬。,"Yun Tianqing: But I know, Suyu never forgot that person... In her final days, consumed by icy cold and inner demonic madness, she no longer recognized anyone. Yet she suddenly had a moment of clarity, begging me for just one thing-to bury the Spiritual Light Jade with her."
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,75724,75728,130,云天青：我知道，灵光藻玉这世上只有两块，是打开琼华派禁地大门的秘钥，她与师兄于禁地修炼双剑时各持一块，对她来说，有着不凡的意义……,"Yun Tianqing: I know there are only two Spiritual Light Jades in the world, secret keys to open the forbidden area of Qionghua Sect. She and her Martial Brother each held one while cultivating dual swords in the forbidden area. To her, it held extraordinary meaning..."
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,75874,75878,56,云天河：……那，孩儿把那块玉带出墓室，不是会让娘很伤心？,"Yun Tianhe: ... Then, since I took that jade out of the tomb, wouldn't that make Mother very sad?"
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,75943,75947,54,云天青：无妨，夙玉她已转世去了，再也不会为任何人伤心。,"Yun Tianqing: It's fine. Suyu has already reincarnated, will never be sad for anyone again."
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,76010,76014,46,云天河：……为什么？娘不像你一样，等着玄霄呢？,Yun Tianhe: ... Why doesn't Mother wait for Xuanxiao like you do?
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,76069,76073,170,云天青：……夙玉曾告诉我，她这一世活得太累，耗了太多心力，若是死了，一定会很快投胎，让一切重新开始，把这一世的喜怒哀乐通通忘记。她是个说到做到的人，早就已经入了轮回吧……,"Yun Tianqing: ...Suyu once told me she lived this life too tired, expended too much mental efforts. If she died, she would reincarnate quickly, start everything anew, forget all the joys and sorrows of this life. She was a woman of her word, probably already entered the cycle of rebirth..."
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,76252,76256,12,云天河：……,Yun Tianhe: ...
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,76284,76288,70,慕容紫英：云前辈……你刚才所说，曾经救下一个年幼的妖，指的可是柳梦璃？,"Murong Ziying: Senior Yun... Earlier, you mentioned saving a young yao child-were you referring to Liu Mengli?"
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,76367,76371,36,云天青：不错，你们……竟也认识璃儿？,"Yun Tianqing: Well, you... actually know Lili too?"
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,76416,76420,34,慕容紫英：她是妖！？但是为何她……,Murong Ziying: She's a yaoguai?! But why does she...
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,76463,76467,98,云天青：哈，你这小子，真是无聊得很，一看就知道是琼华派教出来的！什么人啊妖啊，有必要分那么清楚吗？,"Yun Tianqing: Ha, you kid, you're really quite boring, I can tell at a glance you were taught by the Qionghua Sect! What's the point of distinguishing so clearly between humans and yaoguais?"
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,76574,76578,18,慕容紫英：前辈……,Murong Ziying: Senior...
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,76605,76609,120,云天青：你看看这鬼界，一旦阳寿尽了，都是鬼魂，不分人与妖，说不定你今世是人，来世便要做妖，那你一直坚持的东西岂不可笑？！,"Yun Tianqing: Look at this ghost realm-once mortal life ends, all are ghosts, no distinction between humans and yaoguais. You might be a human in this life, but a yao in the next. Then what you stubbornly cling to would be laughable, wouldn't it?!"
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,76753,76757,38,慕容紫英：……！今世是人，来世做妖……,"Murong Ziying: ...! A human in this life, a yaoguai in the next life ..."
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,76811,76815,48,云天青：小子，你自己慢慢想去吧，最好想得通透点！,"Yun Tianqing: Kid, you think it over slowly yourself, best think it through clearly!"
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,76872,76876,18,慕容紫英：…………,Murong Ziying: ......
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,76903,76907,34,韩菱纱：（今世是人，来世做妖……）,"Han Lingsha: (A human in this life, a yaoguai in the next life ...)"
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,76950,76954,112,韩菱纱：（紫英……他的心里一定很不好受吧？多年以来在琼华派所知道的观念，居然……居然有一天变的什么都不是了……）,"Han Lingsha: (Ziying... He must be feeling really bad inside, right? All the beliefs he's held in the Qionghua Sect for so many years... actually... one day turned out to be nothing at all...)"
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,77082,77086,44,云天青：天河，告诉爹，你又是如何认识璃儿的？,"Yun Tianqing: Tianhe, tell Father, how did you come to know Lili?"
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,77139,77143,102,云天河：孩儿是在寿阳认识她的，后来我们一起去了琼华派，可是……妖界来时，她却跳进了那个入口，失踪了……,"Yun Tianhe: I met her in Shouyang, and later we went to the Qionghua Sect together, but... when the yao realm arrived, she jumped into that entrance and disappeared..."
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,77254,77258,48,云天青：……妖比人早慧，或许她已经找回记忆了……,"Yun Tianqing: ...Yaoguais mature earlier than humans, perhaps she has already regained her memories..."
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,77315,77319,102,云天青：不对！！没有双剑网缚，璃儿怎有机会回妖界？！就算望舒剑重回琼华派，剑未苏醒，他们根本用不了啊！,"Yun Tianqing: No!! Without the dual swords ensnaring it, how could Lili have had a chance to return to the yao realm?! Even if Wangshu Sword returned to Qionghua Sect, if the sword hasn't awakened, no way they can use it!"
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,77430,77434,12,云天河：爹？,Yun Tianhe: Father?
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,77455,77459,52,云天青：不可能、这不可能，除非有个人，与夙玉一般……,"Yun Tianqing: Impossible, this is impossible, unless there is someone, like Suyu..."
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,77520,77524,24,云天青：姑娘，你——！！,"Yun Tianqing: Miss, you-!!"
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,77573,77577,16,云天河：爹！——,Yun Tianhe: Father!-
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,77625,77629,17,雅：快走！快走！ ,Ya: Hurry! Go! Go!
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,77655,77659,16,云天河：什么？！,Yun Tianhe: What?!
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,77691,77695,58,风：无常殿已经把转轮镜台的灵力暂时消去了，他们发现你们了！,Feng: The Hall of Impermanence has temporarily dispelled the power of the Mirror. They've discovered you!
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,77762,77766,18,云天河：那我爹——,Yun Tianhe: Then my father-
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,77802,77806,28,颂：走吧，他不会再出现了……,"Song: You should leave, he won't appear again..."
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,77843,77847,28,云天河：爹……他不会有事吧？,Yun Tianhe: Father... Will he be alright?
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,77891,77895,18,雅：有事的是你们！,Ya: You're the ones in trouble!
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,77922,77926,72,风：对啊，我们可是一番好心，才来示警的，要是被发现，这个月的俸禄又没了。,"Feng: Right, we came to warn you out of kindness. If we get caught, our salary for this month is gone again."
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,78007,78011,62,？？：风雅颂，你们这三只笨鸟，还不快离开！被发现我可不救你们！,"???: Feng, Ya, Song, you three dumb birds, hurry up and leave! If you're discovered, I won't save you!"
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,78082,78086,18,颂：闪了、闪了……,"Song: Gotta go, gotta go..."
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,78129,78133,18,韩菱纱：你是……？,Han Lingsha: You are...?
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,78168,78172,26,？？：我叫壬癸，是个鬼差。,"??: I'm Rengui, a ghost officer."
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,78207,78211,74,壬癸：你们快走吧，马上就会有大批的鬼卒追过来了，转轮镜台是不许私会鬼魂的。,Rengui: You must leave quickly. A large number of ghost guards will be chasing after you soon. Private meetings with spirits are forbidden at the Wheel Mirror Terrace.
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,78294,78298,16,云天河：但是……,Yun Tianhe: But...
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,78323,78327,191,壬癸：别但是了！抓紧时间，<colour red=255 green=187 blue=0 alpha=255>往南面的出口走，就可以去放逐渊了</colour><dc0>，那里是孤魂野鬼聚集之地，鬼卒也不容易搜寻，你们快来！我在那里等你们！</dc0>,"Rengui: No buts! Hurry up, head south through the exit to reach Exile Abyss. It's where lost souls gather, and ghost guards rarely search there. Come quickly! I'll wait for you!"
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,78534,78538,24,韩菱纱：现在怎么办……？,Han Lingsha: What do we do now...?
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,78571,78575,42,云天河：那个人……不是让我们去南边找他吗？,Yun Tianhe: That person... didn't he tell us to catch him in the south?
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,78626,78630,36,韩菱纱：可是……我都没有见到大伯……,Han Lingsha: But... I didn't even get to see my Uncle...
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,78675,78679,58,慕容紫英：不能再等了，我们已经惊动鬼界，再不走就来不及了！,"Murong Ziying: We can't wait any longer. We've alerted the ghost realm-if we don't leave now, it'll be too late!"
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,78746,78750,72,云天河：……走吧……爹好像还有很重要的话想说，最后也没有说，就不见了……,"Yun Tianhe: ... Let's go... Father seemed to have something very important to say, but in the end didn't say it, and then was gone..."
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,78839,78843,16,韩菱纱：大伯……,Han Lingsha: Uncle...
.\pal4-pack-tool\ToBeCompressed-script\Q11.csb,78867,78871,108,甲丑：你们是新鬼？既然无人拘束，应该已经是要跳轮回井了，怎么还跑来无常殿！快滚！小心秦广王发怒，问你们的罪！,"Jia Chou: New ghosts? Since no one's restraining you, you should be heading to the Reincarnation Well. Why come to Impermanence Hall! Scram! Be careful King Qinguang gets angry and punishes you!"
